Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-10-28 00:00:00-04:00,23.396359447041252,23.69380760192871,23.38525992753994,23.69380760192871,192243600,0.0,0.0
2014-10-29 00:00:00-04:00,23.673823489103857,23.833647038724052,23.609450020865257,23.82698631286621,210751600,0.0,0.0
2014-10-30 00:00:00-04:00,23.742637457669495,23.829208271023955,23.507342600198243,23.74707794189453,162619200,0.0,0.0
2014-10-31 00:00:00-04:00,23.97571572569238,23.982374759025536,23.79813360024774,23.973495483398438,178557200,0.0,0.0
2014-11-03 00:00:00-05:00,24.02233279128944,24.484045003712964,23.97571786025853,24.284265518188477,209130400,0.0,0.0
2014-11-04 00:00:00-05:00,24.275386598394686,24.304242977014276,23.911344727668155,24.1066837310791,166297600,0.0,0.0
2014-11-05 00:00:00-05:00,24.217668336016946,24.262064711769785,24.002350570874246,24.16439437866211,149743600,0.0,0.0
2014-11-06 00:00:00-05:00,24.211217372286093,24.253576400599044,24.0328668811276,24.233510971069336,139874000,0.1175,0.0
2014-11-07 00:00:00-05:00,24.244655224651403,24.371730590896643,24.200068033330812,24.30261993408203,134766000,0.0,0.0
2014-11-10 00:00:00-05:00,24.304844727102495,24.373957075209788,24.22681630268338,24.262487411499023,108782000,0.0,0.0
2014-11-11 00:00:00-05:00,24.233506346892913,24.467593341680463,24.16662556330521,24.456445693969727,109769200,0.0,0.0
2014-11-12 00:00:00-05:00,24.385099142783957,24.84212537166843,24.382870974506414,24.8019962310791,187769600,0.0,0.0
2014-11-13 00:00:00-05:00,24.924618312914205,25.29246685464879,24.88002942541549,25.152015686035156,238091600,0.0,0.0
2014-11-14 00:00:00-05:00,25.225584411822815,25.457441508855272,24.79308158650343,25.455211639404297,176254400,0.0,0.0
2014-11-17 00:00:00-05:00,25.475281716073813,26.146329713265715,25.259031950367074,25.412858963012695,186986800,0.0,0.0
2014-11-18 00:00:00-05:00,25.40170856794791,25.791852407173902,25.39056092075602,25.74280548095703,176896000,0.0,0.0
2014-11-19 00:00:00-05:00,25.736117365374152,25.80299814530947,25.370496992206217,25.564453125,167476800,0.0,0.0
2014-11-20 00:00:00-05:00,25.617960969256238,26.052692011969704,25.60458345193967,25.93007469177246,173582000,0.0,0.0
2014-11-21 00:00:00-05:00,26.197604974454887,26.21098079192486,25.86765396942585,25.965747833251953,228717200,0.0,0.0
2014-11-24 00:00:00-05:00,26.050460589288036,26.478503698271837,25.999185495456622,26.44729232788086,189803200,0.0,0.0
2014-11-25 00:00:00-05:00,26.545389666386765,26.69698850001755,26.18422728897134,26.217668533325195,275361600,0.0,0.0
2014-11-26 00:00:00-05:00,26.293464296134463,26.55207302632334,26.268940834535684,26.5297794342041,163073200,0.0,0.0
2014-11-28 00:00:00-05:00,26.589979711587993,26.618962920221232,26.31799509052488,26.51418113708496,99257600,0.0,0.0
2014-12-01 00:00:00-05:00,26.487419973296074,26.585513818042223,24.806457302203384,25.653627395629883,335256000,0.0,0.0
2014-12-02 00:00:00-05:00,25.303615424928267,25.805228946567812,25.136410917715082,25.5555362701416,237395600,0.0,0.0
2014-12-03 00:00:00-05:00,25.805223032281887,25.938986267216865,25.66254202156567,25.845352172851562,172253600,0.0,0.0
2014-12-04 00:00:00-05:00,25.80968569547652,26.12848900800329,25.702675768706374,25.747262954711914,168178000,0.0,0.0
2014-12-05 00:00:00-05:00,25.85872899304959,25.878794414561707,25.557761277502866,25.638019561767578,153275600,0.0,0.0
2014-12-08 00:00:00-05:00,25.4373840386907,25.560001383450686,24.884495304428082,25.058387756347656,230659600,0.0,0.0
2014-12-09 00:00:00-05:00,24.565683821832337,25.481964548435666,24.37841391156634,25.441835403442383,240832000,0.0,0.0
2014-12-10 00:00:00-05:00,25.50649355265846,25.604585716600035,24.866656963123845,24.95806121826172,178261200,0.0,0.0
2014-12-11 00:00:00-05:00,25.027173933626592,25.37050076453183,24.822068422341687,24.884492874145508,165606800,0.0,0.0
2014-12-12 00:00:00-05:00,24.625883372990703,24.940228710908386,24.42969733360236,24.463138580322266,224112400,0.0,0.0
2014-12-15 00:00:00-05:00,24.6793857332025,24.880031491377373,23.70959988639827,24.128726959228516,268872400,0.0,0.0
2014-12-16 00:00:00-05:00,23.714058381739232,24.558998690632365,23.689534918088313,23.79877471923828,243162800,0.0,0.0
2014-12-17 00:00:00-05:00,23.881262907842128,24.487656488837054,23.814380424939916,24.391794204711914,213647200,0.0,0.0
2014-12-18 00:00:00-05:00,24.940222363734804,25.11411476135254,24.670465990392927,25.11411476135254,236024800,0.0,0.0
2014-12-19 00:00:00-05:00,25.02716043683449,25.245639947201582,24.893397228319117,24.920148849487305,353719200,0.0,0.0
2014-12-22 00:00:00-05:00,25.004879543239532,25.301387600656387,24.96252052036898,25.17877197265625,180670000,0.0,0.0
2014-12-23 00:00:00-05:00,25.243426416505347,25.26572001403604,25.071762143644825,25.089597702026367,104113600,0.0,0.0
2014-12-24 00:00:00-05:00,25.09850514942525,25.127486644195685,24.9714298248291,24.9714298248291,57918400,0.0,0.0
2014-12-26 00:00:00-05:00,24.99150367895771,25.531016560005874,24.971439951570545,25.412858963012695,134884000,0.0,0.0
2014-12-29 00:00:00-05:00,25.3682642943746,25.586743865721335,25.34819887200654,25.395017623901367,110395600,0.0,0.0
2014-12-30 00:00:00-05:00,25.334827186491797,25.397249931335292,24.993730258673963,25.085134506225586,119526000,0.0,0.0
2014-12-31 00:00:00-05:00,25.15201035454142,25.221120989399807,24.570138677937138,24.6080379486084,165613600,0.0,0.0
2015-01-02 00:00:00-05:00,24.83321697292057,24.844364622084893,23.932541689180407,24.37396240234375,212818400,0.0,0.0
2015-01-05 00:00:00-05:00,24.142107751104188,24.22236607091296,23.500042893526636,23.68731117248535,257142000,0.0,0.0
2015-01-06 00:00:00-05:00,23.751959797467396,23.950375693290983,23.32614480023075,23.689537048339844,263188400,0.0,0.0
2015-01-07 00:00:00-05:00,23.899092147460102,24.12203144622705,23.78762249807663,24.021709442138672,160423600,0.0,0.0
2015-01-08 00:00:00-05:00,24.35166530411688,25.00264778066623,24.23350602299597,24.944683074951172,237458000,0.0,0.0
2015-01-09 00:00:00-05:00,25.11856886867591,25.247874062374947,24.570138430898222,24.9714298248291,214798000,0.0,0.0
2015-01-12 00:00:00-05:00,25.102971387555016,25.109659296156757,24.25580284711894,24.356124877929688,198603200,0.0,0.0
2015-01-13 00:00:00-05:00,24.842138454501153,25.147566057663933,24.280331891273264,24.5723819732666,268367600,0.0,0.0
2015-01-14 00:00:00-05:00,24.309300631728316,24.63256192514315,24.188913209802923,24.478734970092773,195826400,0.0,0.0
2015-01-15 00:00:00-05:00,24.523327827341703,24.53670364368929,23.778711235194315,23.814380645751953,240056000,0.0,0.0
2015-01-16 00:00:00-05:00,23.8611982525674,23.983815574880673,23.453218835662057,23.62934112548828,314053200,0.0,0.0
2015-01-20 00:00:00-05:00,24.041776927915205,24.293699463547632,23.743039037208597,24.237964630126953,199599600,0.0,0.0
2015-01-21 00:00:00-05:00,24.289233501690767,24.759635511319882,24.137634725589084,24.422998428344727,194303600,0.0,0.0
2015-01-22 00:00:00-05:00,24.581297598196624,25.073993445599605,24.46091012358479,25.058387756347656,215185600,0.0,0.0
2015-01-23 00:00:00-05:00,25.036093791313785,25.35935522147224,24.86442951116092,25.187692642211914,185859200,0.0,0.0
2015-01-26 00:00:00-05:00,25.35711659947547,25.4953395837585,25.147554805042944,25.214435577392578,222460000,0.0,0.0
2015-01-27 00:00:00-05:00,25.062840975036902,25.076218492460157,24.307076724973953,24.331600189208984,382274800,0.0,0.0
2015-01-28 00:00:00-05:00,26.224357328892104,26.333598844201934,25.707138061523438,25.707138061523438,585908400,0.0,0.0
2015-01-29 00:00:00-05:00,25.93230060505144,26.57213704037599,25.762866252326916,26.507484436035156,337745600,0.0,0.0
2015-01-30 00:00:00-05:00,26.396021750410416,26.752724402262093,26.05046504652423,26.119577407836914,334982000,0.0,0.0
2015-02-02 00:00:00-05:00,26.317988808072002,26.567679771199824,25.878798052137657,26.44729232788086,250956400,0.0,0.0
2015-02-03 00:00:00-05:00,26.418318089226684,26.54985151476148,26.219902165387445,26.451759338378906,207662800,0.0,0.0
2015-02-04 00:00:00-05:00,26.41831169108379,26.86642023905578,26.375952672356895,26.654626846313477,280598800,0.0,0.0
2015-02-05 00:00:00-05:00,26.862781482495137,26.90978502042431,26.690441437973544,26.844877243041992,168984800,0.1175,0.0
2015-02-06 00:00:00-05:00,26.86278424804393,26.914263424234942,26.511388111973517,26.61882209777832,174826400,0.0,0.0
2015-02-09 00:00:00-05:00,26.53377283215182,26.8224981626295,26.506913907351525,26.79564094543457,155559200,0.0,0.0
2015-02-10 00:00:00-05:00,26.8963501313823,27.339512853865894,26.894113169084342,27.310415267944336,248034000,0.0,0.0
2015-02-11 00:00:00-05:00,27.478278152852177,27.95948969942343,27.41784772961054,27.950536727905273,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.214644504821752,28.53246902942022,28.10497358778121,28.30417251586914,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.487704818389393,28.487704818389393,28.12288017150458,28.442941665649414,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.534708006398233,28.845818250965166,28.407131136619594,28.610807418823242,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.566041393281896,28.823433792385114,28.52575387248657,28.81000518798828,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.756294687211152,28.8793959509188,28.722723167659307,28.74958038330078,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.787626619073187,28.984588623046875,28.660051441197663,28.984588623046875,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,29.100971742217165,29.76795196533203,29.020396698033437,29.76795196533203,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.754525581550062,29.902247076115295,29.358364633474224,29.582183837890625,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.445650317549976,29.45460499712846,28.68242610594023,28.82567024230957,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.8256719794577,29.291216304515984,28.337747784523707,29.19049835205078,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,29.096495859542177,29.224074442227096,28.70257529891934,28.751815795898438,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.92862843130684,29.15916190883859,28.71600089763896,28.8928165435791,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.86372457407329,28.98906277546829,28.668999554211197,28.953250885009766,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.895059789656536,28.998014708082767,28.720481088664293,28.769718170166016,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.778677050914546,28.816725910252348,28.14750688957284,28.29298973083496,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.738381853104823,28.955486734753165,28.259410643664925,28.335508346557617,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.639901052815386,29.00025176405684,27.990825112299348,28.456369400024414,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.29298794677077,28.474280965505773,27.708819655730085,27.86773109436035,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.921441985705993,27.925917617844572,27.33055950233631,27.359655380249023,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.37532470579011,27.95501729845613,27.223127587600278,27.854297637939453,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.843108446692682,28.06692764367959,27.435757576480704,27.661813735961914,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.726717253848168,27.966203689575195,27.500661129051096,27.966203689575195,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.178836735149936,28.49665957932756,28.122881936910005,28.433990478515625,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.425038616126308,28.908488911452555,28.284033133791983,28.754053115844727,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.81672509511312,28.928634707132975,28.514569484180537,28.536951065063477,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.70481741492604,28.738388934707228,28.013216785749115,28.178842544555664,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.451895362078602,28.615282410583557,28.317602485230044,28.47203826904297,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.476520161437318,28.657811475913622,28.32655998599679,28.35565757751465,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.322080400993844,28.38474950074136,27.614810943603516,27.614810943603516,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.4760509491789,27.95054665493177,27.440239050387195,27.807302474975586,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.881159449397973,27.91025533251116,27.509620441716546,27.585718154907227,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.76477609240585,28.29075094001826,27.75358444789284,28.28403663635254,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.22136198040791,28.31089000152303,27.8341557224221,27.849822998046875,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.93711094156606,28.004257380920794,27.552141665489348,27.809534072875977,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.984120609066736,28.102744538582105,27.79611325834925,28.049028396606445,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.858771705390417,28.539182171038966,27.827437158938583,28.50337028503418,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.56827961507817,28.675711863777245,28.196740669220386,28.203454971313477,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.167645319932035,28.290746560095975,27.970685043274674,28.111690521240234,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.167647630365728,28.331036407293823,27.901303927917436,28.32655906677246,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.19002391725375,28.47203655097159,28.035589850364616,28.447416305541992,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.731674445338754,28.77644102503886,28.3377538165358,28.391469955444336,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.425042453985327,28.489950236155085,28.181080310841786,28.268369674682617,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.292985262437373,28.45413364846538,28.203457242907408,28.375797271728516,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.263893324271606,28.44742503257446,28.225844463336873,28.239273071289062,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,28.10050381332606,28.23255633375419,27.856539975056695,27.92144775390625,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,28.104973523287736,28.675711390646185,28.01544551244579,28.559326171875,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.671237329164544,28.693617197262146,28.35117413696202,28.404891967773438,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.42279967852767,28.84357915902978,28.27284122462375,28.78762435913086,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.716001415798008,29.19049698351894,28.68018952742407,29.022632598876953,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.20616796231674,29.23750251298398,28.92415359110169,29.159164428710938,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.613525151801127,29.797058580631095,29.35389399574397,29.68962287902832,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,30.09473307550715,30.112635607276925,29.000257253532606,29.22183609008789,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,29.132303176874597,29.452362941775302,28.715999395640857,28.792097091674805,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.792099539189596,28.792099539189596,27.883394203442332,28.010971069335938,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.22360016301896,29.12559295373777,28.04454583148651,28.86148452758789,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.98459426914489,29.224082517465305,28.707057156319628,28.805538177490234,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.68242906360375,28.74957550652796,28.151978653401407,28.156455993652344,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.326555862535418,28.369082054652488,27.610335144592064,27.979637145996094,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,28.042567775305056,28.33699680679132,27.87400220347415,28.152698516845703,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.471849417762474,28.68311882019043,28.343739649526686,28.68311882019043,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.631424623262404,28.669632408673902,28.235856927668568,28.39093780517578,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.22911226702242,28.51679721671506,28.053804357974563,28.289796829223633,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.35272970339528,28.58647417024082,28.289798830540267,28.321264266967773,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.635926255192643,28.982046127319336,28.579737719300407,28.982046127319336,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,29.009020101793755,29.10341643428211,28.815731393514877,28.941593170166016,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.85393585986913,29.379859692848076,28.849439817085532,29.260740280151367,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.373111079731697,29.415814903379935,29.137118611316467,29.2337646484375,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.218038813826816,29.438296915400823,29.069700255236203,29.231523513793945,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.23376576508629,29.584381592364288,29.179823549553056,29.530439376831055,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.577640129899162,29.88555214111911,29.532686567537596,29.78890609741211,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.80238746766803,29.872060672268262,29.020240928961783,29.132617950439453,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.29444577566846,29.725973194955337,29.229268601856802,29.67652702331543,183332800,0.0,0.0
2015-05-28 00:00:00-04:00,29.636079954726622,29.656307003513316,29.465268049179166,29.618099212646484,122933200,0.0,0.0
2015-05-29 00:00:00-04:00,29.494479606985465,29.54392578338413,29.19555624220276,29.280963897705078,203538000,0.0,0.0
2015-06-01 00:00:00-04:00,29.2809587944701,29.530435939373984,29.22926632068996,29.339393615722656,128451200,0.0,0.0
2015-06-02 00:00:00-04:00,29.18657053342731,29.366374517620617,29.065204816045387,29.209047317504883,134670400,0.0,0.0
2015-06-03 00:00:00-04:00,29.366371882549146,29.429302756948594,29.195556569628828,29.24500274658203,123934000,0.0,0.0
2015-06-04 00:00:00-04:00,29.123634404901047,29.34838848726996,28.97304958125089,29.074188232421875,153800400,0.0,0.0
2015-06-05 00:00:00-04:00,29.105650321555423,29.14835414101343,28.84943083428211,28.914608001708984,142507200,0.0,0.0
2015-06-08 00:00:00-04:00,28.97080305232723,29.040479706333183,28.505563833653543,28.723575592041016,210699200,0.0,0.0
2015-06-09 00:00:00-04:00,28.476345101118678,28.7865068708956,28.23361196509307,28.638168334960938,224301600,0.0,0.0
2015-06-10 00:00:00-04:00,28.75054694185399,29.069697384302323,28.734814221866756,28.966312408447266,156349200,0.0,0.0
2015-06-11 00:00:00-04:00,29.033738612563855,29.258492756074556,28.876411398001576,28.901134490966797,141563600,0.0,0.0
2015-06-12 00:00:00-04:00,28.811227981348264,28.842693417463334,28.56849314725687,28.58197784423828,147544800,0.0,0.0
2015-06-15 00:00:00-04:00,28.341489076947994,28.597708590353296,28.25383512313763,28.525787353515625,175955600,0.0,0.0
2015-06-16 00:00:00-04:00,28.55051722700084,28.73481554738333,28.402180390955397,28.678627014160156,125976400,0.0,0.0
2015-06-17 00:00:00-04:00,28.705598565709362,28.741558335857516,28.48533875762675,28.611202239990234,131672400,0.0,0.0
2015-06-18 00:00:00-04:00,28.595465464149086,28.838198593758577,28.59321744297798,28.741554260253906,141628800,0.0,0.0
2015-06-19 00:00:00-04:00,28.70334220730778,28.728065292301658,28.408914922955653,28.45386505126953,218867600,0.0,0.0
2015-06-22 00:00:00-04:00,28.65389704202719,28.782006798424963,28.561748761331444,28.68086814880371,136157200,0.0,0.0
2015-06-23 00:00:00-04:00,28.65164885687151,28.68086626791017,28.516795046570174,28.550508499145508,121075600,0.0,0.0
2015-06-24 00:00:00-04:00,28.590970088575663,29.173084124350236,28.570743041777217,28.793249130249023,221123600,0.0,0.0
2015-06-25 00:00:00-04:00,28.961816563774082,29.038232142880886,28.656150817871094,28.656150817871094,127752400,0.0,0.0
2015-06-26 00:00:00-04:00,28.694356528015742,28.766277773914027,28.433642654661117,28.48758316040039,176267200,0.0,0.0
2015-06-29 00:00:00-04:00,28.197653616623693,28.424655773464945,27.97739552422317,27.988632202148438,196645600,0.0,0.0
2015-06-30 00:00:00-04:00,28.222381508524254,28.34599698989151,28.062806251047242,28.190916061401367,177482800,0.0,0.0
2015-07-01 00:00:00-04:00,28.521291958477835,28.53028232708811,28.316764930753468,28.45386505126953,120955200,0.0,0.0
2015-07-02 00:00:00-04:00,28.41566732260612,28.474103881875745,28.267328760168944,28.41791534423828,108844000,0.0,0.0
2015-07-06 00:00:00-04:00,28.080780497480493,28.37071352007236,28.06055173487564,28.319019317626953,112241600,0.0,0.0
2015-07-07 00:00:00-04:00,28.294292096578253,28.352728639781894,27.81781281110554,28.24934196472168,187787200,0.0,0.0
2015-07-08 00:00:00-04:00,27.97738825732834,28.013348017982107,27.54136479926531,27.548107147216797,243046400,0.0,0.0
2015-07-09 00:00:00-04:00,27.835791429925674,27.882989579202015,26.79518069552828,26.986221313476562,314380000,0.0,0.0
2015-07-10 00:00:00-04:00,27.40652334289412,27.835802905034424,27.24245204847369,27.707693099975586,245418000,0.0,0.0
2015-07-13 00:00:00-04:00,28.10100900796036,28.265080279729652,27.941433779109655,28.242605209350586,165762000,0.0,0.0
2015-07-14 00:00:00-04:00,28.328007630351955,28.402176896618563,28.10325352511089,28.23136329650879,127072400,0.0,0.0
2015-07-15 00:00:00-04:00,28.256087694995234,28.577486148976977,28.224622255982013,28.50331687927246,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.710088290622444,28.896636320135975,28.622434328689263,28.883148193359375,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,29.011252276212364,29.132617950439453,28.83819070288388,29.132617950439453,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.436046235868513,29.88555445853799,29.375361665554973,29.683277130126953,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.858591320951614,29.874322328714957,29.289963574448766,29.386606216430664,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.417752672192755,28.20664005751352,27.417752672192755,28.143709182739258,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.36396313860894,28.563994125073435,28.107743634267067,28.130220413208008,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,28.166180366652444,28.26057666579851,27.847029994451464,27.981882095336914,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.66498460637895,27.781857712406126,27.44697454406507,27.593063354492188,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.73015785217285,27.849278955292093,27.54361326844142,27.73015785217285,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.678465214172398,27.75712879899532,27.48068052691757,27.64250373840332,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.491918272388503,27.548106790907504,27.35481815002313,27.503156661987305,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.554849791343667,27.563840160288127,27.17501656318125,27.262670516967773,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.307623877170098,27.548110701984474,26.413101780865432,26.619876861572266,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.390628093116224,26.45355897172447,25.45340383369091,25.765811920166016,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.385975930969593,26.39512311520206,25.194935281227153,25.93662452697754,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,26.182715704114056,26.302374298714295,25.765038860179434,25.993066787719727,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.86889174253856,26.245929630060875,25.850829614124475,26.08111572265625,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.30914829956031,27.090317354596003,26.30914829956031,27.029359817504883,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.59813538109785,26.681671442119093,25.586680196162813,25.622802734375,388331200,0.0,0.0
